DATE,"Job Title",Company,Website,Industry,Salary,Remote,AREA,City,State,"Zip Code"
2022-09-30,"Executive Assistant","US Internal Revenue Service",irs.gov,"Government Administration","$131,178 - $176,300 a year",,,"Hybrid remote in Birmingham",AL,""
2022-09-30,Server,"Marriott International, Inc",,,,,"Druid Hills area)",Birmingham,AL,"35203"
2022-10-01,"Delivery Associate – Drive Your Own Car","UNITED PARCEL SERVICE",ups.com,"Logistics & Supply Chain",,,,Birmingham,AL,"35209"
2022-10-01,"Seasonal Personal Vehicle Package Driver","UNITED PARCEL SERVICE",ups.com,"Logistics & Supply Chain",,,,Birmingham,AL,"35209"
2022-10-03,"Customer Serv Agent","South West",,,"$17.54 an hour",,,Birmingham,AL,"35212"
2022-09-30,"Retail Sales Consultant Trussville Store",AT&T,att.com,Telecommunications,"from $20 an hour",,,Birmingham,AL,""
2022-10-01,"Billing Assistant","Child'sPlay Therapy Center",childsplaytherapycenter.com,"Individual & Family Services","$12 - $14 an hour",Remote,,"Remote in Birmingham",AL,"35216"
2022-09-30,Server,"Marriott International, Inc",,,,,"Druid Hills area)",Birmingham,AL,"35203"
2022-09-30,"Financial Relationship Associate - (Inverness Plaza Branch)",Regions,regions.com,Banking,,,,Birmingham,AL,"35242"
2022-10-03,"Construction Superintendant","Argo Building Co",,,"estimated $62.5k - $79.1k a year",,"Wylam area)",Birmingham,AL,"35224"
2022-10-01,"Independent Delivery Driver","UNITED PARCEL SERVICE",ups.com,"Logistics & Supply Chain",,,,Birmingham,AL,"35209"
2022-09-30,"Legal Assistant (OA)","US Executive Office for U.S. Attorneys and the...",,,"$36,308 - $58,463 a year",,"Fountain Heights area)",Birmingham,AL,"35203"
2022-09-30,"Human Resources Generalist","Marriott International, Inc",,,,,"Druid Hills area)",Birmingham,AL,"35203"
2022-09-30,"Generalist-Human Resources","Marriott International, Inc",,,,,"Druid Hills area)",Birmingham,AL,"35203"
2022-10-01,"Production Worker","Zekelman Industries",zekelman.com,"Building Materials","up to $45,000 a year",,,Birmingham,AL,"35217"
2022-09-30,"Financial Relationship Associate - (Birmingham Main Branch)",Regions,regions.com,Banking,,,,Birmingham,AL,"35203"
2022-09-30,"Guest Service Expert","Marriott International, Inc",,,,,"Druid Hills area)",Birmingham,AL,"35203"
2022-09-30,"Administrative Assistant II","Samford University",samford.edu,"Higher Education","estimated $35k - $44.4k a year",,,Birmingham,AL,"35229"
2022-10-01,"Business Analyst I","Blue Cross and Blue Shield of Alabama",alabamablue.com,Insurance,"estimated $54.2k - $68.6k a year",,,Birmingham,AL,""
2022-09-30,"Agent Contracting Admin I-Remote in Eastern & Central Time Z...","CNO Financial Group, Inc.",,,,Remote,,"Remote in Birmingham",AL,""
2022-09-30,"Contact Center Agent - Outbound Calling","Alabama One Credit Union",alabamaone.org,"Financial Services",,,,Birmingham,AL,"35209"
2022-09-30,"Child Life Specialist - Days","Children's of Alabama",childrensal.org,"Hospital & Health Care","estimated $47.5k - $60.1k a year",,"Five Points South area)",Birmingham,AL,"35233"
2022-10-02,"OR Room Tech - Full Time Days (6:30a-3:00p)","Grandview Medical Center",grandviewhealth.com,"Hospital & Health Care",,,,Birmingham,AL,"35243"
2022-10-01,"Administrative Office Specialist IV - Pediatric Endocrinolog...","UAB Medicine - UA Health Services Foundation...",,,,,,Birmingham,AL,""
2022-10-01,"Compliance Analyst - Risk & Brand Protection / Ethics & Comp...",Deloitte,deloitte.com,"Management Consulting","estimated $77.3k - $97.9k a year",,"Central City area)",Birmingham,AL,"35203"
2022-10-01,"Pastoral Care Coordinator FT Days","Princeton Medical Center",,,,,,Birmingham,AL,""
2022-10-01,"Wholesale Product Specialist",Sherwin-Williams,myhealthcentre.ca,"Hospital & Health Care",,,"Five Points South area)",Birmingham,AL,"35233"
2022-10-01,"MPI Payroll Clerk","McWane, Inc.",mcwane.com,Utilities,,,"East Birmingham area)",Birmingham,AL,"35234"
2022-10-02,"Entry Level Traveling Customer Trainer","Reynolds and Reynolds",reyrey.com,"Computer Software",,,,Birmingham,AL,"35201"
2022-10-02,"Lifestyle Coordinator - Overture Tributary","Greystar Real Estate Partners LLC",greystar.com,"Real Estate",,,,Birmingham,AL,""
2022-09-30,"Guest Service Expert","Marriott International, Inc",,,,,"Druid Hills area)",Birmingham,AL,"35203"
2022-10-01,"Client Services","VCA Animal Hospitals",vcahospitals.com,Veterinary,,,,Birmingham,AL,"35243"
2022-09-30,"Account Executive, Birmingham",Edmunds.com,edmunds.com,Automotive,,,,Birmingham,AL,"35201"
2022-09-30,"Authorization Specialist","Cooper Green",coopergreen.org,,"estimated $27.3k - $34.5k a year",,"Five Points South area)",Birmingham,AL,"35233"
2022-10-02,"Sales Associate Full-Time","DTLR | DTLR, Inc",,,"estimated $20.3k - $25.7k a year",,,Birmingham,AL,"35206"
2022-10-01,"Pharmacy Technician Advocate",Ascension,ascension.org,"Hospital & Health Care",,,"Highland Park area)",Birmingham,AL,"35205"
2022-10-02,"Wait Staff Non-Tipped/ Blazer Catering/ UAB Campus",Sodexo,sodexo.com,"Facilities Services",,,,Birmingham,AL,"35294"
2022-09-30,"Surveillance Investigator","Allied Universal® Compliance and Investigations",,,"$17 an hour",,,Birmingham,AL,"35212"
2022-10-01,"Command Center Associate","Floor & Decor",flooranddecor.com,Retail,,,,Birmingham,AL,"35209"
2022-10-01,"Security Officer - Armed Transit Center","Allied Universal®",,,"$15.91 an hour",,,Birmingham,AL,"35203"
2022-09-30,"Environmental Services Aide/Housekeeping","Children's of Alabama",childrensal.org,"Hospital & Health Care","estimated $23.8k - $30.2k a year",,"Five Points South area)",Birmingham,AL,"35233"
2022-10-01,"E-Bike Delivery Driver - Daily Pay","Jimmy John's Sandwiches",,,"$12 - $20 an hour",,"Five Points South area)",Birmingham,AL,"35205"
2022-10-01,"E-Bike Delivery Driver - Daily Pay","Jimmy John's Sandwiches",,,"$12 - $20 an hour",,"Central City area)",Birmingham,AL,"35203"
2022-10-01,"Relationship Banker (Network Expansion) Birmingham - Birming...","JPMorgan Chase Bank, N.A.",chase.com,"Financial Services",,,,Birmingham,AL,""
2022-10-01,"Client Service Supervisor","VCA Animal Hospitals",vcahospitals.com,Veterinary,,,,Birmingham,AL,"35243"
2022-10-01,"Legal Secretary","Hall Booth Smith, P.C.",,,"estimated $36.6k - $46.4k a year",,,Birmingham,AL,"35203"
2022-09-30,"Installation Coordinator","Johnson Controls",ashburton.wa.gov.au,"Government Administration",,,,Birmingham,AL,""
2022-10-01,"Production Team Partner - Garment Sorter & Shipper - UniFirs...",UniFirst,unifirst.com,Textiles,,,"Smithfield area)",Birmingham,AL,"35203"
2022-09-30,"Health Care Analyst I","Blue Cross and Blue Shield of Alabama",alabamablue.com,Insurance,"estimated $50k - $63.4k a year",,,Birmingham,AL,""
2022-10-01,Paralegal,"Hall Booth Smith, P.C.",,,"estimated $50.3k - $63.7k a year",,,Birmingham,AL,"35203"
2022-09-30,"Warehouse Associate",Wesco,,,"estimated $29.4k - $37.2k a year",,,Birmingham,AL,""
2022-10-01,Asst-Unit,Ascension,ascension.org,"Hospital & Health Care",,,,Birmingham,AL,"35235"
2022-10-03,"Sales Trainee",Graybar,graybar.com,Wholesale,,,"Oxmoor area)",Birmingham,AL,"35211"
2022-10-01,"Manager - Service Experience - River Ridge Rack","Nordstrom Inc",nordstrom.com,Retail,,,,Birmingham,AL,"35242"
2022-10-02,"Processing Technician","Octapharma Plasma, Inc.",octapharmaplasma.com,Pharmaceuticals,,,"Huffman area)",Birmingham,AL,"35235"
2022-09-30,"Retail Supervisor","Best Buy",bestbuy.com,Retail,,,,Birmingham,AL,"35235"
2022-09-30,"Inventory Control Specialist","Floor & Decor",flooranddecor.com,Retail,,,,Birmingham,AL,"35209"
2022-10-01,"Restaurant Delivery Driver","Jimmy John's Sandwiches",,,"up to $20 an hour",,"Five Points South area)",Birmingham,AL,"35205"
2022-09-30,"Customer Service Representative - Birmingham","Protective Life Corporation",protectivelife.com,,"estimated $29.9k - $37.9k a year",,,Birmingham,AL,""
2022-10-01,"Retail Office Assistant","Rooms to Go",roomstogokids.com,Retail,"$14 - $16 an hour",,,Birmingham,AL,"35244"
2022-09-30,"Account Executive- Biz","Howard Industries, Inc.",,,,,,Birmingham,AL,""
2022-10-01,"Full-time Nabisco Sales Service Representative/Merchandiser...","Mondel?z International",,,,,,Birmingham,AL,""
2022-10-01,"Teacher/Transition Specialist - Substitute","United Ability, Inc.",unitedability.org,"Nonprofit Organization Management","estimated $24.3k - $30.7k a year",,"Oxmoor area)",Birmingham,AL,"35211"
2022-10-01,"Patient Encounter Specialist - Neurology - UAB Hospital High...","UAB Medicine - UA Health Services Foundation...",,,,,,Birmingham,AL,""
2022-10-02,"Telemetry Technician - Monitor Room - Evenings",Ascension,ascension.org,"Hospital & Health Care",,,,Birmingham,AL,"35235"
2022-09-30,"Tech I","Southern Hydro Vac",,,"estimated $27k - $34.2k a year",,,Birmingham,AL,"35217"
2022-09-30,"PCA 9 West Surgical/Medical - Full Time Days","Grandview Medical Center",grandviewhealth.com,"Hospital & Health Care",,,,Birmingham,AL,"35243"
2022-09-30,"Endoscopy Technician-TKC Endoscopy (FT) #036","UAB Medicine",uabmedicine.org,"Hospital & Health Care",,,,Birmingham,AL,""
2022-10-01,"Financial Relationship Consultant - Universal (Five Points S...",Regions,regions.com,Banking,,,"Five Points South area)",Birmingham,AL,"35205"
2022-09-30,"Customer Service Representative","R1 RCM, Inc.",,,,,,Birmingham,AL,""
2022-09-30,"FOOD SERVICE WORKER (FULL-TIME AND PART-TIME)",TouchPoint,atouchpoint.com,Retail,,,"Huffman area)",Birmingham,AL,"35235"
2022-10-01,"Banquets Houseperson","Marriott International, Inc",,,,,"Druid Hills area)",Birmingham,AL,"35203"
2022-09-30,"Storage Buy Specialist","Floor & Decor",flooranddecor.com,Retail,,,,Birmingham,AL,"35209"
2022-09-30,"School of Health Professions -Open Rank-Health Services Admi...","University of Alabama at Birmingham",uab.edu,"Higher Education",,,,Birmingham,AL,"35210"
2022-10-01,"Health and Wellness Coach - Full Time","Jenny Craig",jennycraig.com,"Health, Wellness & Fitness","$16 an hour",,,Birmingham,AL,"35242"
2022-10-01,"Sales Associate, In-Home Flooring","Conn's Home Plus",conns.com,Retail,,,"Roebuck area)",Birmingham,AL,"35215"
2022-09-30,"Print Support Specialist",Ricoh,ricoh-usa.com,"Information Technology & Services",,,,Birmingham,AL,""
2022-09-30,"Certified Prosthetist / Orthotist (CPO) - Spain Rehabilitati...","UAB Medicine - UA Health Services Foundation...",,,,,,Birmingham,AL,""
2022-10-01,"Restaurant Delivery Driver (Colonnade, AL)","Jimmy John's Sandwiches",,,"up to $20 an hour",,,Birmingham,AL,"35243"
2022-10-01,"Restaurant Delivery Driver (Trussville)","Jimmy John's Sandwiches",,,"up to $20 an hour",,,Birmingham,AL,"35235"
2022-09-30,"Overnight Receiving Associate","Floor & Decor",flooranddecor.com,Retail,,,,Birmingham,AL,"35209"
2022-10-01,"Restaurant Team Member - Daily Pay (Colonnade, AL)","Jimmy John's Sandwiches",,,"$10 - $12 an hour",,,Birmingham,AL,"35243"
2022-09-30,"Sales Trainee",Graybar,graybar.com,Wholesale,,,"Oxmoor area)",Birmingham,AL,"35211"
2022-09-30,"Client Engagement Supv","Office Depot",officedepot.com,"Business Supplies & Equipment",,,"Eastwood area)",Birmingham,AL,"35210"
2022-09-30,"Insurance Sales Agent Trainee/ Sales Representative","Freeway Insurance",freewayinsurance.com,Insurance,"estimated $31.5k - $39.9k a year",,"Central Park area)",Birmingham,AL,"35208"
2022-10-01,"Restaurant Delivery Driver","Jimmy John's Sandwiches",,,"up to $20 an hour",,"Central City area)",Birmingham,AL,"35203"
2022-09-30,"Insurance Sales Agent Trainee/ Sales Representative","Freeway Insurance",freewayinsurance.com,Insurance,"estimated $31.5k - $39.9k a year",,"Roebuck area)",Birmingham,AL,"35206"
2022-10-01,Houseperson-Banquets,"Marriott International, Inc",,,,,"Druid Hills area)",Birmingham,AL,"35203"
2022-09-30,"RN - Procedure - TKC Endoscopy (FT Days) (019)","UAB Medicine",uabmedicine.org,"Hospital & Health Care",,,,Birmingham,AL,""
