DATE,"Job Title",Company,Website,Industry,Salary,Remote,AREA,City,State,"Zip Code"
2022-06-18,"Management and Program Analyst (Project Manager)","US Internal Revenue Service",irs.gov,"Government Administration","$111,521 - $176,300 a year",Remote,,"Hybrid remote in Boise",ID,""
2022-06-18,"Facilities Service Coordinator",BGIS,bljc.com,"Real Estate",,,,Boise,ID,""
2022-06-17,"County Liaison Project Coordinator","State of Idaho",idaho.gov,"Human Resources","$54,766 - $61,610 a year",,"Downtown area",Boise,ID,"83720"
2022-06-17,"PST Specialist",Labcorp,labcorp.com,"Hospital & Health Care",,,"West Valley area",Boise,ID,"83704"
2022-06-17,"Customer Service Aide - Full-Time - Days","Saint Alphonsus Health System",saintalphonsus.org,"Hospital & Health Care",,,"Southeast Boise area",Boise,ID,"83706"
2022-06-17,"Customer Service - Donor Support Technician","CSL Behring",cslbehring.com,Biotechnology,,,,Boise,ID,""
2022-06-17,"IT Technical Help Desk","Norco, Inc",norco-inc.com,Retail,,,"Vista area",Boise,ID,"83705"
2022-06-18,"Administrative Assistant",bp,bp.com,"Oil & Energy",,Remote,,"Hybrid remote in Boise",ID,"83702"
2022-06-17,"Plasma Processing Technician","CSL Behring",cslbehring.com,Biotechnology,,,,Boise,ID,""
2022-06-18,"Service Desk Support Technician - Remote","Perkins Coie",perkinscoie.com,"Law Practice","$37.4K - $47.4K a year",Remote,,"Remote in Boise",ID,"83702"
2022-06-17,"Customer Service Representative 2","State of Idaho",idaho.gov,"Human Resources","$15.82 an hour",,"Downtown area",Boise,ID,"83720"
2022-06-17,"Retail Sales Representative",Verizon,verizon.co.in,,"$43,000 - $50,000 a year",,"West Valley area",Boise,ID,"83704"
2022-06-17,"Passenger Service Agent","Horizon Air",horizonair.jobs,Airlines/Aviation,"$17 an hour",,,Boise,ID,"83756"
2022-06-17,"Private Investigator","Allied Universal® Compliance and Investigations",,,,,"Harrison Blvd area",Boise,ID,"83702"
2022-06-18,"Risk Management Program Specialist","State of Idaho",idaho.gov,"Human Resources","$52,000 - $56,160 a year",,"Downtown area",Boise,ID,"83720"
2022-06-17,"Biological Science Technician","US Forest Service",el-doradorcd.com,,"$15.90 an hour",,,Boise,ID,""
2022-06-17,"Entry Level Outside Sales Trainee","Reynolds and Reynolds",reyrey.com,"Computer Software","$60,000 a year",,"West Valley area",Boise,ID,"83701"
2022-06-17,"Family and Clinic Services Division Administrator","State of Idaho",idaho.gov,"Human Resources","$89,440 - $110,240 a year",,"Downtown area",Boise,ID,"83720"
2022-06-18,"IT Service Desk Technician","State of Idaho",idaho.gov,"Human Resources","$18 - $21 an hour",,"Downtown area",Boise,ID,"83720"
2022-06-18,"Medical Records Technician (Coder - Inpatient)","US Veterans Health Administration",va.gov,"Government Administration","$31,520 - $62,894 a year",,"Harrison Blvd area",Boise,ID,"83702"
2022-06-18,"Outreach & Educational Specialist","State of Idaho",idaho.gov,"Human Resources","$47,902 - $68,453 a year",,"Downtown area",Boise,ID,"83720"
